,Indicator,Type,Category,velocity_25,velocity_25_global,velocity_25_type_local,velocity_25_cat_local,Lift_Consistency_5,Lift_Consistency_10,Lift_Consistency_20,Rel_Lift_Consistency_5,Rel_Lift_Consistency_10,Rel_Lift_Consistency_20,Dist_Consistency
399,Vol_Ratio_100_MA50,Simple MA,volatility,26.628709257401862,fast,fast,fast,0.16432438457359794,0.20877239038349138,0.265645343849704,0.14548025743602,0.18587607013147375,0.21133766158371806,0.04471593643999744
400,Vol_Ratio_25,Raw,volatility,3.514769687778442,fast,fast,moderate,0.1674037152141379,0.2096717352817592,0.2610297449909048,0.14879695094246903,0.17676050980045052,0.19620627169831814,0.03267706104117755
401,Vol_Ratio_25_EA10,Exponential MA,volatility,31.075942385621754,fast,fast,fast,0.16068133667176562,0.1739189880485016,0.21324633373455346,0.13823165813651084,0.13989862774096457,0.1303536317527773,0.021773069122026114
402,Vol_Ratio_25_EA25,Exponential MA,volatility,14.169987663820885,fast,fast,fast,0.16381491018774186,0.2001909891385059,0.22077061252332386,0.1432954870504706,0.16828461023873761,0.14294960081489294,0.025641159010486764
403,Vol_Ratio_25_EA5,Exponential MA,volatility,10.85634223271259,fast,fast,fast,0.14172895250474324,0.16217319807582922,0.21020932663905864,0.12152375016089129,0.12016279922099964,0.127551314071397,0.020881017008195012
404,Vol_Ratio_25_EA50,Exponential MA,volatility,13.91965179890882,fast,fast,fast,0.17006664964761337,0.21291263200693372,0.22767095356817282,0.15213477520557517,0.17717599171538534,0.14778460683582167,0.030655072797933065
405,Vol_Ratio_25_MA10,Simple MA,volatility,13.296165853968015,fast,fast,fast,0.15129739698352415,0.1734145992847517,0.21561513813408675,0.13714691664889175,0.14085718840367487,0.1456390638363034,0.023917430272551395
406,Vol_Ratio_25_MA25,Simple MA,volatility,12.454006462464525,fast,fast,fast,0.1739947151321511,0.19713371433210314,0.21684994746141525,0.15509209743641306,0.16570572342341333,0.13957999638396681,0.028152662142026927
407,Vol_Ratio_25_MA5,Simple MA,volatility,33.69958512428864,fast,fast,fast,0.14732687502823616,0.1732793550988452,0.21386338980461692,0.12450090806873039,0.1324552192490249,0.13581914091903158,0.021902482879510125
408,Vol_Ratio_25_MA50,Simple MA,volatility,23.61879681436581,fast,fast,fast,0.17591301951723526,0.21915108286431995,0.23454039786589975,0.16039267152681172,0.1869320659964342,0.16192563591803888,0.037029176066123444
409,Vol_Ratio_50,Raw,volatility,2.283779695153819,moderate,fast,moderate,0.18459792704109124,0.21499237930687065,0.24611223712357974,0.16601312243374033,0.17955809454230487,0.17426417930374505,0.04040486787068854
410,Vol_Ratio_50_EA10,Exponential MA,volatility,2.4040071413256854,moderate,moderate,moderate,0.16072792185555768,0.19360853893893307,0.22447261868420096,0.14310263888603741,0.15734844563564357,0.14080712931387018,0.03167349241525547
411,Vol_Ratio_50_EA25,Exponential MA,volatility,4.896120423018704,fast,fast,fast,0.17146519668842322,0.1962847880032097,0.22704097499428133,0.15123007189715157,0.1650108139840901,0.14964657094112355,0.030137886995527274
412,Vol_Ratio_50_EA5,Exponential MA,volatility,1.6518266128439991,moderate,moderate,slow,0.16117814813926384,0.1769531380350401,0.22598432098967652,0.132225082353218,0.12771601198760138,0.13749801375835535,0.031157612546334052
413,Vol_Ratio_50_EA50,Exponential MA,volatility,14.672967166507545,fast,fast,fast,0.17034090278096362,0.19375924580916737,0.2289492309693636,0.15096181107276518,0.1673844289658914,0.16094940180808806,0.031829702069566194
414,Vol_Ratio_50_MA10,Simple MA,volatility,2.676650907840526,moderate,moderate,moderate,0.17451469354508348,0.18987352509597732,0.2275022428431487,0.15721291438902724,0.15057943789077777,0.14836689077004536,0.03358875975001428
415,Vol_Ratio_50_MA25,Simple MA,volatility,5.540559865979608,fast,moderate,fast,0.18474200257618423,0.20485216571778814,0.2258797119713582,0.16628787860690122,0.16890190836932553,0.16154273604649727,0.0330806575917383
416,Vol_Ratio_50_MA5,Simple MA,volatility,1.9125764931637712,moderate,moderate,moderate,0.16125321247233013,0.17332405415571317,0.2153070719549414,0.13527155944048097,0.13017348598126108,0.128961715748031,0.03177059841120585
417,Vol_Ratio_50_MA50,Simple MA,volatility,18.69989525058131,fast,fast,fast,0.18400916833274905,0.20835006268587727,0.2481689909488042,0.17137214905213063,0.18179037497898298,0.19499304483440189,0.03832642795972102
418,Vol_Spike_10,Raw,volatility,0.25231713871328587,moderate,moderate,slow,0.12977880802051434,0.16946781395328664,0.2080559659607739,0.10325143059537112,0.12060381047830572,0.10687104295353816,0.02334533147682671
419,Vol_Spike_10_EA10,Exponential MA,volatility,0.22399699860475905,slow,slow,slow,0.12672996818771212,0.1640253269159806,0.21069135589212515,0.10137452809333083,0.110333348203462,0.10755021270109211,0.02582928817504549
420,Vol_Spike_10_EA25,Exponential MA,volatility,0.240283107808072,slow,slow,slow,0.13860025113534735,0.1601578349622373,0.21269674906102667,0.113189127629201,0.10294287153382405,0.11210187159046894,0.024112759024306655
421,Vol_Spike_10_EA5,Exponential MA,volatility,0.19560142119505142,slow,slow,slow,0.1413443646079349,0.1548521479630868,0.20471249160048033,0.11541863940496601,0.10428268609667511,0.09789491614396653,0.02367272823598708
422,Vol_Spike_10_EA50,Exponential MA,volatility,0.2451859526213854,slow,slow,slow,0.14213313138021716,0.17033472097466618,0.21087129978505664,0.11520533529987197,0.12041841991121213,0.10989570332751866,0.024923035739746566
423,Vol_Spike_10_MA10,Simple MA,volatility,0.24371000411676572,slow,slow,slow,0.14078788870538114,0.16863881321696722,0.2118968014560198,0.12044871937469567,0.12585386314737554,0.10978483163373699,0.02312982719331943
424,Vol_Spike_10_MA25,Simple MA,volatility,0.2455394545446115,slow,slow,slow,0.14212842851787003,0.16158602601116467,0.21090545620243206,0.11489241447618552,0.10321313754600413,0.10758624611996086,0.025297530258588736
425,Vol_Spike_10_MA5,Simple MA,volatility,0.23106530359486432,slow,slow,slow,0.1333168555899327,0.1516957040125704,0.1999675716686937,0.10681333176784422,0.09520145360206494,0.08901177798765215,0.021298564688426568
426,Vol_Spike_10_MA50,Simple MA,volatility,0.24749833459187673,slow,slow,slow,0.13391222838680703,0.1694002436717841,0.2168456750786023,0.1107044846433521,0.11782693577151569,0.11793279013772555,0.025069734189496748
427,Vol_Spike_10_slope10,Slope_10,volatility,2.483811940231903,moderate,fast,moderate,0.1548213492324813,0.1773191408953141,0.214363200795846,0.13319144063153088,0.12339216337532728,0.11245397437401677,0.02576060310403582
428,Vol_Spike_10_slope25,Slope_25,volatility,3.152083911685385,moderate,fast,moderate,0.15531792593269075,0.18350656418677339,0.227048454808448,0.13072883625792406,0.14247312500201004,0.15251348167453155,0.032639155923370224
429,Vol_Spike_10_slope50,Slope_50,volatility,4.206667191749311,fast,fast,moderate,0.18916411241350903,0.20483795303375757,0.24092287414378832,0.1780829971552211,0.16842712070121205,0.17228106130241921,0.037592039724234874
430,Vol_Spike_20,Raw,volatility,0.2559047993910037,moderate,fast,slow,0.14586181198440548,0.16977646577972239,0.22298430538710626,0.12122709461181287,0.12491803631669424,0.12688204281455293,0.025252392812842844
431,Vol_Spike_20_EA10,Exponential MA,volatility,0.22485450172887833,slow,slow,slow,0.13864022935042644,0.16089909706547334,0.21188526729445653,0.11314928949668894,0.10896751965629933,0.11784733049098602,0.024118680418362164
432,Vol_Spike_20_EA25,Exponential MA,volatility,0.24058728657890371,slow,slow,slow,0.1395866075724962,0.17153523395123138,0.21452092476534687,0.11339851531216853,0.1233995739013784,0.11230812842263413,0.026633674913862516
433,Vol_Spike_20_EA5,Exponential MA,volatility,0.1966215824337218,slow,slow,slow,0.1428016417709818,0.16886074121502356,0.2064230156956605,0.11134150378406146,0.11498076734902934,0.09814484047000936,0.025026499926289008
434,Vol_Spike_20_EA50,Exponential MA,volatility,0.24541883870863268,slow,slow,slow,0.14313646937254446,0.1675104319465145,0.21146039593668606,0.11872898282836049,0.11692006868676547,0.11764171400308247,0.028994789671424437
435,Vol_Spike_20_MA10,Simple MA,volatility,0.2430609031676106,slow,slow,slow,0.14467473092051292,0.16867465674894822,0.20790860427383748,0.11735593844776947,0.12345868610531606,0.10980152867755773,0.027116524969465552
436,Vol_Spike_20_MA25,Simple MA,volatility,0.24581225989342542,slow,slow,slow,0.14642443244861322,0.17066685455629999,0.21263697986855332,0.1234836332821153,0.11930543320706802,0.10305021457374008,0.027642868038968767
437,Vol_Spike_20_MA5,Simple MA,volatility,0.2315432231790624,slow,slow,slow,0.14720067383721527,0.16025392998982935,0.19994573918886827,0.11595112334973158,0.10865273346912808,0.0926183746927358,0.02301366800407539
438,Vol_Spike_20_MA50,Simple MA,volatility,0.2477469246042172,slow,slow,slow,0.13734617130916116,0.16908303259854293,0.21368315662382792,0.11208550798089448,0.1184726464574597,0.11923286282993109,0.02753720065655721
439,Vol_Spike_20_slope10,Slope_10,volatility,2.273334188172522,moderate,moderate,moderate,0.1490126997416547,0.17043003095691994,0.2184588181319175,0.128476885705828,0.11450138861917131,0.12324630669329958,0.029272543415542567
440,Vol_Spike_20_slope25,Slope_25,volatility,1.806559950061615,moderate,fast,moderate,0.16621759876519795,0.18341266659329794,0.22168086478890905,0.1453876507248611,0.14238152616046307,0.14432459794146146,0.03737383887065509
441,Vol_Spike_20_slope50,Slope_50,volatility,2.6922632903906574,moderate,fast,moderate,0.1963355178570895,0.19030716179881502,0.24559309112754837,0.17684563352703486,0.146275860707136,0.17501480485551638,0.042778539081226544
442,Vol_Spike_40,Raw,volatility,0.2574481533839399,moderate,fast,slow,0.1302181135335403,0.1684304281888632,0.21489623439595493,0.10621034762390019,0.11967120085119623,0.1235191995245151,0.03024016747598169
443,Vol_Spike_40_EA10,Exponential MA,volatility,0.22610250666727508,slow,slow,slow,0.13680956149428047,0.16851549394608745,0.207153665741051,0.11531360646792604,0.11933778037822061,0.11364108441999858,0.027382395636757356
444,Vol_Spike_40_EA25,Exponential MA,volatility,0.2420986276671333,slow,slow,slow,0.1546279555649359,0.1752465891659295,0.20617683709092366,0.13129419408752344,0.131982547931015,0.10942301079441269,0.02667863551573317
445,Vol_Spike_40_EA5,Exponential MA,volatility,0.1980630346574937,slow,slow,slow,0.13190703423487762,0.16764927003812688,0.20017219271264772,0.10152468872520823,0.11670796234860942,0.08831376631796405,0.024227290350491607
446,Vol_Spike_40_EA50,Exponential MA,volatility,0.24720737558910294,slow,slow,slow,0.1491227790247241,0.17711220279489195,0.2133005775746009,0.12720839662432235,0.1267435393601894,0.11741729544148469,0.028473526053639342
447,Vol_Spike_40_MA10,Simple MA,volatility,0.24382909686728146,slow,slow,slow,0.139917950033206,0.1702201088929702,0.21211279725309942,0.1107569509873037,0.12568218550961371,0.1148070717592128,0.02572356218780894
448,Vol_Spike_40_MA25,Simple MA,volatility,0.24713000792016684,slow,slow,slow,0.15157252634834573,0.16862984003997974,0.21550903161320167,0.12513826835069375,0.121549390226188,0.12120028029907176,0.027336049386918797
449,Vol_Spike_40_MA5,Simple MA,volatility,0.23308570169282916,slow,slow,slow,0.1435539750461591,0.16166897420816964,0.20244633725476757,0.12149966103437015,0.10835892098231242,0.0964813832614378,0.023247222334516905
450,Vol_Spike_40_MA50,Simple MA,volatility,0.2496726794124922,moderate,slow,slow,0.1442036213793784,0.17601884203744156,0.21772092748185753,0.12281268978653197,0.13112554741577492,0.12239411038153689,0.029593724348511763
451,Vol_Spike_40_slope10,Slope_10,volatility,2.314304210766261,moderate,moderate,moderate,0.1508562116569511,0.1745955499439276,0.21652912391830326,0.13095284698496942,0.12752989666373563,0.12831151213157252,0.02539363550570504
452,Vol_Spike_40_slope25,Slope_25,volatility,1.4167030222663466,moderate,fast,slow,0.17127225942130425,0.19572923513952778,0.22924587118013948,0.15174552300274227,0.16246939225516843,0.15320140518995612,0.039021224858800684
453,Vol_Spike_40_slope50,Slope_50,volatility,1.6137972390226316,moderate,fast,slow,0.19132959961220428,0.2167907110964866,0.27472091975936785,0.17061265676502288,0.17666686278420485,0.2215711821411185,0.04498065802355309
454,VROC_10,Rate,momentum,3.2534284756311425,moderate,,fast,0.1341479364061328,0.16225915537565186,0.2171365882072998,0.12180023243360652,0.11306535005099821,0.12373897099025648,0.021390673494365582
455,VROC_3,Rate,momentum,4.5787399502026265,fast,moderate,fast,0.13916794537325022,0.15517061246180192,0.20549733669749404,0.11839294537846906,0.0969778489825889,0.10644186396484936,0.019611895770030738
456,VROC_5,Rate,momentum,3.920243069425356,fast,slow,fast,0.15765480246043,0.16478370519847746,0.20426279543541617,0.13289143433876718,0.11460887906003399,0.108718579087066,0.023953853745272813
457,VROC_5_EA10,Exponential MA,momentum,16.160628910242213,fast,fast,fast,0.14590992197082708,0.16931530039939985,0.20345409609026435,0.11761390740051805,0.11779026198777423,0.10154178971951018,0.018827285908957922
458,VROC_5_EA25,Exponential MA,momentum,28.573359790502273,fast,fast,fast,0.14550897967805454,0.1637035774268066,0.20839283610182566,0.12104524808466945,0.11696589267097589,0.11943881796641947,0.022839553190187344
459,VROC_5_EA5,Exponential MA,momentum,7.680654971805114,fast,fast,fast,0.14023118845633226,0.16007224701860967,0.20000536723239015,0.11309452252576185,0.11139460927747627,0.0942176847772157,0.020351530665781818
460,VROC_5_EA50,Exponential MA,momentum,30.699633519780626,fast,fast,fast,0.14274414401690216,0.16885592980481015,0.2091182613941202,0.12165406096534731,0.11957483903950261,0.12575849310429404,0.03132208424447668
461,VROC_5_MA10,Simple MA,momentum,105.86454897547544,fast,fast,fast,0.14437812635253094,0.16581139395311137,0.20725451429841227,0.12461744089022218,0.11827454286996379,0.12073991845951351,0.023688241499709915
462,VROC_5_MA25,Simple MA,momentum,28.983166520703655,fast,fast,fast,0.1465090276238963,0.16582018062081205,0.20733968049737408,0.11639308730458747,0.12062670242590462,0.12312954820977895,0.025895707532710917
463,VROC_5_MA5,Simple MA,momentum,17.32998218181402,fast,fast,fast,0.13535413515033803,0.16525657816744527,0.20436606289238923,0.10623594681204097,0.11012013686919454,0.10193133794914838,0.021350638686711537
464,VROC_5_MA50,Simple MA,momentum,27.306145017684287,fast,fast,fast,0.14043386310568662,0.1755214348029975,0.21043600815194627,0.11735861636381245,0.13027550672548863,0.14187360420826353,0.035246983817920505
465,Williams_%R_14,Raw,momentum,0.36306604918911584,moderate,fast,slow,0.16619879688246042,0.18991520753436478,0.21940449329240252,0.14307683515875746,0.1509052577713326,0.13153456778245953,0.036684536284900725
466,Williams_%R_14_EA10,Exponential MA,momentum,1.1763473737375454,moderate,slow,moderate,0.13490939523729167,0.17826735557138845,0.21001480388905852,0.11316072882929773,0.1319075035195203,0.10993281891486056,0.028357440671910514
467,Williams_%R_14_EA25,Exponential MA,momentum,1.2275995846860959,moderate,moderate,moderate,0.14888721710423752,0.19111986198003494,0.21642548438314294,0.1230272540836738,0.14741154421692954,0.1142096055868698,0.029307767951419497
468,Williams_%R_14_EA5,Exponential MA,momentum,1.063564881339809,moderate,slow,moderate,0.1357811426564516,0.16405160271702607,0.19788487790235174,0.11082785160649106,0.11786619818050337,0.10507092106776993,0.025558751131292124
469,Williams_%R_14_EA50,Exponential MA,momentum,1.24175170343747,moderate,moderate,moderate,0.16686924149164467,0.1952232069950222,0.22489437778282356,0.14565446415525385,0.15521186152519276,0.13653973636988348,0.03261501817311537
470,Williams_%R_14_MA10,Simple MA,momentum,1.221247138245067,moderate,slow,moderate,0.15718959549075337,0.176707468919159,0.21056091643187022,0.13474430398566514,0.12828055419560502,0.11349420260983617,0.02954252730419954
471,Williams_%R_14_MA25,Simple MA,momentum,1.238541525853623,moderate,slow,moderate,0.16382140361381262,0.1923916475761637,0.22598871842856358,0.1353019264869968,0.14574047166189244,0.142590971926159,0.030188196554436313
472,Williams_%R_14_MA5,Simple MA,momentum,1.1258729529845304,moderate,slow,moderate,0.14413907104561868,0.173106128107348,0.2083295368481095,0.12476824448960963,0.1358301735437627,0.11445842282148187,0.027400722370936038
473,Williams_%R_14_MA50,Simple MA,momentum,1.2561932931295763,moderate,slow,moderate,0.1529675101139978,0.19861552950782674,0.22380441414490887,0.13166144811462577,0.15787467801105975,0.13124705440213882,0.03384076125062098
474,Zscore_10,Raw,volatility,2.2521100844115933,moderate,fast,moderate,0.16394673196977808,0.18976560569340994,0.22039121523290783,0.13338935891519335,0.1469581237687226,0.1245152645603279,0.031063878264782147
475,Zscore_10_EA10,Exponential MA,volatility,2.9384161970645075,moderate,moderate,moderate,0.15217390046555992,0.17728343176816785,0.21161279427820492,0.13105396734551714,0.1319222346750152,0.11687499505131799,0.02635916118771052
476,Zscore_10_EA25,Exponential MA,volatility,3.951052465299096,fast,moderate,moderate,0.1544709605240175,0.19109269649316796,0.2129169048733742,0.13371448991482532,0.1435181184023807,0.12116655818956766,0.030201290697302215
477,Zscore_10_EA5,Exponential MA,volatility,2.364663845967797,moderate,moderate,moderate,0.141598725316684,0.1731231156644462,0.2043751075066489,0.1197649230244043,0.12274997479682681,0.1030298199383855,0.024622768044629612
478,Zscore_10_EA50,Exponential MA,volatility,5.441211928108971,fast,fast,fast,0.1509579793216998,0.1926531712970605,0.2096680116609891,0.1283679836949375,0.14979789344438776,0.12494960615774506,0.0342161804756532
479,Zscore_10_MA10,Simple MA,volatility,3.5886769374162446,fast,moderate,moderate,0.1423606600142685,0.18234236302547796,0.20284817282167367,0.11724727298316341,0.13944996700157544,0.1082407232310687,0.03258456208948604
480,Zscore_10_MA25,Simple MA,volatility,6.679816938549335,fast,fast,fast,0.1572737466873525,0.18955010312575712,0.21503927105096912,0.13190649979159552,0.14241241676248262,0.12211495483860525,0.03111147005926383
481,Zscore_10_MA5,Simple MA,volatility,2.784141168600375,moderate,moderate,moderate,0.1518753946247276,0.17696659837723608,0.20164850659149364,0.1283092218446449,0.12463931807083273,0.10737335782676158,0.02400553362016941
482,Zscore_10_MA50,Simple MA,volatility,12.624018739869024,fast,fast,fast,0.166691202157739,0.1973834651810928,0.2277213188757005,0.1527195245305819,0.16464791584746546,0.15270070261789612,0.033719204430658505
483,Zscore_25,Raw,volatility,0.9865178331732593,moderate,fast,slow,0.17929902992911267,0.21130302340402887,0.24948636014971123,0.15758685583676463,0.1661088639296438,0.1542945357332198,0.04895020381693113
484,Zscore_25_EA10,Exponential MA,volatility,3.3955793052273004,moderate,moderate,moderate,0.15575754869725233,0.177361974945969,0.2081793969754697,0.13677890272192697,0.13146336401295555,0.11022434178190355,0.027870429270327124
485,Zscore_25_EA25,Exponential MA,volatility,12.83013982835983,fast,fast,fast,0.16465698774061394,0.19098994689236942,0.22070483199202406,0.1329650352700074,0.14174422983784934,0.13186679244705624,0.029663078662820624
486,Zscore_25_EA5,Exponential MA,volatility,1.8638483644057817,moderate,moderate,moderate,0.1561727100509933,0.1760096844780546,0.20169577034388675,0.13254602185222134,0.13102133024086904,0.08793177455997415,0.028155835288470335
487,Zscore_25_EA50,Exponential MA,volatility,57.24746040523501,fast,fast,fast,0.17813612705594575,0.19883175144579238,0.2269168911819112,0.1615425963785152,0.16093565375824714,0.13918518394934917,0.03579951404622181
488,Zscore_25_MA10,Simple MA,volatility,5.707206942519719,fast,moderate,fast,0.16994591866597458,0.18033986259111,0.21235277650002146,0.14587128599865917,0.13386757890965909,0.12092490506367753,0.030563963343643988
489,Zscore_25_MA25,Simple MA,volatility,218.38537869342446,fast,fast,fast,0.17897785269546615,0.2045320946375067,0.23797280394637818,0.1607376296578196,0.16798527967196708,0.15386426694117128,0.03557555022776329
490,Zscore_25_MA5,Simple MA,volatility,2.3052070112475485,moderate,moderate,moderate,0.16205641706883528,0.1780417009483615,0.2110581182311565,0.13236491243815404,0.12343565450159726,0.1027871161548475,0.028017123052360902
491,Zscore_25_MA50,Simple MA,volatility,11.482810159699302,fast,fast,fast,0.19174556029777548,0.22490043610299612,0.25241451316309627,0.17783048662631906,0.18970100002138052,0.181673321345694,0.041467888714547096
492,Zscore_5,Raw,volatility,3.9935226555562044,fast,fast,moderate,0.12977415647865054,0.16958865441413143,0.20321425472515284,0.09596290770992102,0.1158472728383298,0.11051019038794078,0.025690023114447638
493,Zscore_5_EA10,Exponential MA,volatility,3.5293746837492934,fast,moderate,moderate,0.13875952458666282,0.16855253956499283,0.2067231019538699,0.11781559314793795,0.11388653550357573,0.10091979834828761,0.02183828379101749
494,Zscore_5_EA25,Exponential MA,volatility,5.11236267164867,fast,fast,fast,0.15547237037111503,0.1834298026015638,0.2082925947124071,0.1321912867949247,0.13015661465382716,0.09919421340065657,0.027737806042780568
495,Zscore_5_EA5,Exponential MA,volatility,2.4957141304303736,moderate,moderate,moderate,0.15035615094799892,0.1672357750841604,0.19979108554161118,0.12959341586638803,0.11720431774515931,0.0909317882297231,0.02079232927060838
496,Zscore_5_EA50,Exponential MA,volatility,6.214064526605616,fast,fast,fast,0.16312688170582626,0.18647762604527232,0.22164678936418486,0.1436795358164194,0.1439544225222454,0.12981373394735987,0.03522719234330979
497,Zscore_5_MA10,Simple MA,volatility,6.267119997873426,fast,fast,fast,0.14091604563739665,0.1780382032088567,0.20797051518186227,0.11568056204806772,0.1240619733024721,0.10924774100898502,0.02676334005438214
498,Zscore_5_MA25,Simple MA,volatility,8.334489828446738,fast,fast,fast,0.15627041968719924,0.20084558938553354,0.2144838222105589,0.13421222997412274,0.15639613761099458,0.1224351984831858,0.02878275523915404
499,Zscore_5_MA5,Simple MA,volatility,4.131981949231169,fast,moderate,moderate,0.14843019312030617,0.17894750757458755,0.2028081104738181,0.12159352283588538,0.1258833185012285,0.08861895119604123,0.02140107975021831
500,Zscore_5_MA50,Simple MA,volatility,7.818961825093886,fast,fast,fast,0.15547620834265402,0.19174767686324865,0.2302325272980853,0.13043160805318343,0.15189612271911393,0.142335700546735,0.03610250901820986
501,Zscore_50,Raw,volatility,0.5374386197343285,moderate,fast,slow,0.1990235754165775,0.252041538550029,0.2910481099379583,0.17392664529863605,0.2011274867185837,0.19946632517327217,0.05797926950634355
502,Zscore_50_EA10,Exponential MA,volatility,2.1704799504159222,moderate,moderate,moderate,0.17663441549426598,0.18545688125850293,0.22422820789173917,0.15927360385026695,0.14223919688043254,0.14041132069026846,0.03195048177228775
503,Zscore_50_EA25,Exponential MA,volatility,2.674415649473994,moderate,moderate,moderate,0.19758977829385224,0.21482794172700215,0.2389851905287267,0.17730268432863816,0.1816954165101949,0.15564933827516259,0.036521679641551265
504,Zscore_50_EA5,Exponential MA,volatility,1.5771553970669565,moderate,moderate,slow,0.16199577685036756,0.18900875653826346,0.21280549245072378,0.13119278314696112,0.14024873819462608,0.11877443581247377,0.03330536654346197
505,Zscore_50_EA50,Exponential MA,volatility,3.1331277424422264,moderate,moderate,moderate,0.190662202754167,0.225686136565042,0.25017819750741027,0.174949785407862,0.19798837793332535,0.1758527146082409,0.04242262965813125
506,Zscore_50_MA10,Simple MA,volatility,2.6190057635623245,moderate,moderate,moderate,0.17521601927478836,0.1973360358511024,0.21963121246191822,0.15888968255595992,0.15964020440388138,0.13183585601186926,0.033140301209238464
507,Zscore_50_MA25,Simple MA,volatility,3.2038734277439658,moderate,moderate,moderate,0.1948360397786994,0.21916077009990134,0.26570443410273953,0.17619165800317083,0.1889750902645608,0.18410248463809814,0.03885443417443173
508,Zscore_50_MA5,Simple MA,volatility,1.9073921451984872,moderate,moderate,moderate,0.15303757305438379,0.18827023432556977,0.2228431194033394,0.13285858864315161,0.14293750716355721,0.12484031142384334,0.03261207312889336
509,Zscore_50_MA50,Simple MA,volatility,3.8382797478779542,fast,moderate,moderate,0.18846219411422951,0.23875507002887136,0.2696522504589234,0.166407931456611,0.20009520199593941,0.20297351636730257,0.0494349602816729
